window,mean_hr,sd_hr,max_hr,min_hr,label,subject
67,79.85870828536424,13.859918075990084,107.41687979552535,41.62537165511097,2,S4
68,83.74443975284319,11.41293014643983,100.71942446045186,34.970857618655785,2,S4
69,75.10829251799518,16.10918768299774,102.18978102192857,30.612244897958615,2,S4
70,67.14977304403554,14.01434091163774,100.96153846143163,32.68482490272975,2,S4
71,57.78916721253262,6.75486364207278,72.9166666666639,44.49152542372212,0,S4
72,66.81229433089705,9.505766387340957,85.71428571430799,51.3447432762875,0,S4
73,62.13722368566271,7.2203669346813255,75.40394973064255,31.36669156086342,0,S4
74,62.08470416167465,8.977427298363539,81.87134502925254,30.456852791874237,0,S4
75,57.11605069872055,4.81355527729601,69.42148760329326,48.66743916570556,6,S4
76,60.46778319830523,5.556307364361826,73.29842931933078,48.16513761466242,0,S4
77,75.30059053371471,10.359692173181456,89.55223880596043,38.251366120229605,0,S4
78,64.05013104228028,11.323576949411379,89.7435897436016,37.43315508021912,0,S4
79,57.25563476501985,4.501648715871142,68.29268292683331,47.673098751416674,0,S4
80,56.80081519298651,3.887690720972305,66.66666666662624,46.71857619576476,0,S4
81,57.026912693232916,5.497274151951677,67.09265175712767,30.194104960454492,0,S4
82,56.237429183969894,3.6153034526854375,63.92694063930764,49.23798358733502,0,S4
83,57.116853911204124,5.064007988727869,67.85137318250705,46.92737430169124,0,S4
84,56.64343510124027,3.9619927891186677,66.03773584901279,46.35761589402372,0,S4
85,58.55684494110017,4.3270137024452175,68.85245901638933,48.72389791184384,0,S4
86,56.627556510305595,3.6752356953694183,66.56101426308945,49.18032786884219,0,S4
87,60.90291115140214,9.715348079975291,77.34806629832543,32.258064516118935,0,S4
88,59.50207575665397,10.243296175188693,73.68421052631814,30.950626381718834,0,S4
89,63.842063393835666,8.144938032399097,73.55516637485091,31.484257871074856,0,S4
90,65.04353796706185,8.321278669539916,73.94366197186272,32.45749613600881,0,S4
91,73.4389995408842,15.062806027868895,92.30769230761481,32.30769230770361,0,S4
92,65.47155682404865,6.97316371182402,84.5070422535168,53.36721728079545,0,S4
93,60.473354689670636,7.731989303551624,72.04116638076745,33.07086614173276,0,S4
94,61.49145977700239,8.878672387197359,73.29842931941222,30.950626381733354,0,S4
95,60.69086507306969,5.908936399898862,73.17073170734304,51.3447432762875,4,S4
96,60.50490111044175,3.4616458578471274,67.3076923077241,54.75880052151836,4,S4
97,59.97445104390093,3.9912230056383335,69.88352745420866,52.36907730673032,4,S4
98,68.10338046859559,13.895740143017047,90.51724137928622,33.492822966504846,4,S4
99,64.25796941632869,8.553271100639233,79.09604519773416,32.30769230770361,4,S4
100,61.216450030291455,8.560593149777677,73.17073170734304,31.41361256544742,4,S4
101,64.38045117159814,8.84444280101457,74.73309608544699,31.203566121836086,4,S4
102,60.75466499457432,7.806961326936581,81.081081081105,34.20195439738471,0,S4
103,67.91731855541805,14.00128545003952,91.50326797381705,34.426229508194666,0,S4
0,69.87736483985427,8.347723773770571,78.65168539325838,37.90613718411559,0,S5
1,67.37573831448506,5.9748671915864895,76.9230769230768,31.413612565444964,0,S5
2,65.91037997731888,6.702226434649837,77.2058823529392,33.95311236863378,0,S5
3,69.5027591531605,7.807919411399056,85.36585365854026,33.95311236863432,0,S5
4,66.18653177379655,7.027732563654484,81.08108108108009,55.48216644649772,0,S5
5,64.99294624218369,4.442718974123719,72.53886010362669,53.77720870678733,1,S5
6,63.35370719892026,3.1657476048489706,71.18644067796501,57.53424657534238,1,S5
7,62.293515068745286,5.111073234072955,68.29268292682889,32.78688524590193,1,S5
8,60.85328752361139,6.592971285460263,70.82630691400266,30.107526881720577,1,S5
9,61.56506450596661,2.6314190486598426,68.51549755302054,56.14973262032072,1,S5
10,58.95914433531496,4.575292729410626,64.22018348624,31.650339110775146,1,S5
11,59.86627664733668,6.0152463685054185,67.85137318255066,31.06508875739649,1,S5
12,61.396836611533665,5.00339835780318,70.82630691400266,31.602708803611012,1,S5
13,60.10553493628849,4.655294676166266,69.19275123559206,33.41288782816155,1,S5
14,59.55612512787901,4.947558431916294,70.82630691399315,30.36876355748389,1,S5
15,63.36812234588351,5.371286421189782,73.55516637478941,35.897435897440644,1,S5
16,64.77477553456605,5.119349685468932,75.26881720431433,56.75675675676478,1,S5
17,66.58298210006878,4.979020663968062,79.69639468692105,57.14285714284724,1,S5
18,64.10183066793051,4.545550879571561,70.35175879396952,35.11705685618518,1,S5
19,64.75879389560677,6.048511848183911,75.81227436826266,30.478955007255447,1,S5
20,64.8898139211431,6.83790067898823,79.69639468689698,31.06508875739649,1,S5
21,61.35306747276225,6.4968179346742465,70.70707070705382,30.28118240807572,1,S5
22,63.69263208613183,3.812391905062861,73.04347826088112,55.702917771891954,1,S5
23,61.71416797314548,7.043698199828901,73.0434782608609,31.53153153153222,1,S5
24,64.47931010612868,11.761602440842577,90.90909090911096,31.437125748500556,1,S5
25,64.99520458647967,11.425898516812783,75.26881720431433,34.035656401943235,0,S5
26,65.60614306393673,8.652018003519826,78.3582089552752,31.2965722801792,5,S5
27,64.24456048456226,6.8243495457210175,77.63401109056531,30.724213606435246,0,S5
28,65.42500914016011,2.22667888554738,70.82630691401216,61.31386861311915,0,S5
29,69.54553472285707,6.556676539426825,80.15267175569375,32.68482490272165,0,S5
30,68.59346417757226,7.679791184871728,80.30592734226641,32.50773993807859,0,S5
31,66.6500741840838,6.924566787674198,76.92307692307962,30.390738060784116,0,S5
32,65.70052499897382,5.768098303706321,73.94366197184199,33.333333333334174,3,S5
33,64.77285575527618,6.1024779407536665,71.06598984773936,32.35747303544022,3,S5
34,66.95173340561891,8.611033423340668,81.081081081105,32.33256351039089,3,S5
35,64.43207107314454,5.163814183140818,74.86631016039577,52.30386052304915,3,S5
36,66.14418116110684,11.397586421184315,89.36170212768897,32.23330775133806,3,S5
37,68.58747671149409,9.796636778480966,78.21229050278164,35.47297297296845,3,S5
38,69.7291216320806,10.467556242026333,86.59793814433964,35.323801513874884,0,S5
39,65.46587790408293,11.730153191720468,83.33333333335649,32.83815480844302,0,S5
40,66.44922119775718,10.423220505159263,79.84790874523003,31.27326880118539,0,S5
41,62.90336905625782,7.126533625559453,72.04116638080679,31.157270029669345,7,S5
42,68.30589922709504,8.052396430110909,82.35294117648674,34.8258706467637,0,S5
43,69.43526953123353,9.116869852956908,82.35294117648674,30.656934306566697,0,S5
44,65.42180745805757,4.303589438366331,72.79029462736604,56.9105691056797,0,S5
45,66.33897699851907,4.375734300443467,74.86631016043825,58.252427184480425,4,S5
46,64.09635336210765,3.558703692820842,72.04116638084612,56.375838926175874,4,S5
47,63.26364802457428,5.681139458091428,71.30730050935041,34.45447087776979,4,S5
48,60.85959687862371,4.127740503857973,64.41717791411061,31.019202363369967,4,S5
49,62.200647091554124,2.184479114828094,68.07131280390404,57.851239669416124,4,S5
50,64.33977884689136,11.235589033686152,83.6653386454262,31.460674157303586,4,S5
51,70.70521435126153,8.424547071757013,88.98305084750426,32.23330775134593,4,S5
52,74.0537495501498,14.089306434083566,95.89041095903114,38.46153846153981,0,S5
53,75.03585125961831,10.62034451856373,92.1052631578591,40.57971014491898,0,S5
54,77.5494323507593,9.610904791442922,88.05031446540914,35.989717223645954,0,S5
55,76.54617672385102,10.903202545454688,91.50326797388051,36.971830985920995,0,S5
56,78.13508854983664,9.846464324375107,90.51724137928622,38.88888888888168,0,S5
57,79.65018331560597,16.43342838535522,99.29078014185421,30.237580993526734,0,S5
58,92.78568433884975,13.68778055079936,104.47761194034625,45.60260586320326,0,S5
59,95.17635931678966,16.147428520147827,106.32911392405553,32.35747303544022,0,S5
60,88.5107536132856,15.654823702523581,103.19410319408752,30.237580993526734,0,S5
61,85.57910739196873,18.828806479821736,106.06060606058072,31.987814166030613,2,S5
62,80.55675447760308,17.668892333345394,98.36065573775771,30.042918454933627,2,S5
63,86.269629192674,9.809219850476836,99.76247030885239,43.032786885262986,2,S5
64,85.94164814517846,15.212820347832212,100.96153846158614,30.656934306566697,2,S5
65,83.18501093249823,6.032010278585024,93.54120267260086,43.61370716510648,2,S5
66,83.91087912073766,13.318171994558481,99.76247030885239,30.6345733041595,2,S5
67,85.32725964412691,12.94762134072747,93.54120267266718,30.194104960454492,2,S5
68,83.46773889427728,12.582811199640355,96.9976905312202,30.194104960468312,2,S5
69,69.4038838916037,8.809953809396708,83.6653386454262,32.8125000000042,2,S5
70,67.42906897657966,8.003639820040334,77.92207792212578,32.35747303544022,2,S5
71,70.8632387565084,10.002203949696662,83.16831683163524,31.72205438065646,0,S5
72,67.17190685395396,9.899182466810043,85.36585365851954,33.306899286291205,0,S5
73,70.25051800813725,8.24291802835623,85.0202429150336,36.26943005181085,0,S5
74,70.79822575078785,6.081414025001237,80.61420345486573,37.36654804270233,0,S5
75,73.01609699809998,13.962856193847712,90.90909090911096,36.45833333333195,6,S5
76,62.985561711692824,6.2875605916555894,75.9493670886111,32.4825986078879,0,S5
77,65.3312359941939,10.109410094554521,80.45977011499468,33.73493975902678,0,S5
78,64.22513036253235,8.545212429012752,80.92485549133572,32.58339798292708,0,S5
79,63.43746790947846,8.57886751811689,78.35820895522866,31.296572280168064,0,S5
80,61.82645003491313,7.534966081184833,68.40390879473397,30.259365994238056,0,S5
81,61.99368593902951,4.841921277146258,69.42148760329326,31.650339110775146,0,S5
82,63.87595596819113,6.205814647401216,77.34806629832543,55.19053876479215,0,S5
83,61.45909092273355,3.1364792954386305,66.56101426308945,55.48216644649481,0,S5
84,64.78797214678514,6.064043878507368,86.59793814433964,31.914893617019423,0,S5
85,69.81215697611134,10.115925717512226,89.93576017133984,35.383319292328515,0,S5
86,69.93980221726137,4.33334562509494,79.24528301878361,61.40350877192035,0,S5
87,73.95448773575953,13.17064345577743,93.54120267253455,30.237580993519806,0,S5
88,64.63152115968873,7.250210055329942,76.64233576641675,32.38242097146064,0,S5
89,63.78409946544845,5.7824147460741635,73.94366197186272,33.254156769583936,0,S5
90,65.97375006630479,5.464411093597047,73.94366197177983,34.146341463416654,0,S5
91,62.98730498446834,4.428561186678821,71.67235494882058,55.11811023622126,0,S5
92,60.69331402434372,8.118272105441097,69.42148760329326,30.545454545446464,4,S5
93,60.740629729628395,4.718868558197981,67.6328502415455,32.60869565218745,4,S5
94,67.00988532716927,8.449780075242675,84.84848484851915,52.50000000001194,4,S5
95,67.49987466377435,4.907145413710736,73.29842931933078,34.45447087776979,4,S5
96,67.40876428492571,8.755908099559207,82.5147347740497,33.492822966504846,4,S5
97,63.56774491491417,5.551327915003854,75.00000000006821,35.80562659845015,4,S5
98,71.89377338187096,8.779979897693892,88.60759493671294,34.39803439802917,0,S5
99,72.19277199125627,9.140010425154328,89.17197452236118,34.090909090904866,0,S5
100,68.85044257628763,9.628674302197426,76.08695652167043,34.229828850867214,0,S5
0,67.31221982191548,15.517899781685085,81.55339805825143,36.77758318739054,0,S6
1,68.29613849124246,8.782267935524592,77.34806629834387,32.208588957054815,0,S6
2,68.3965768384592,8.571124263118515,86.24229979465558,34.035656401944884,0,S6
3,67.84263992761049,4.322219145397035,86.2422997946591,62.03840472673629,0,S6
4,67.48819716831763,3.5856105836059977,75.9493670886111,61.49341142020563,0,S6
5,68.25876422363095,9.750486601193497,87.68267223381592,33.62690152121695,0,S6
6,66.06251086734238,9.8863534936993691,87.86610878661243,33.76205787781367,0,S6
7,75.05331013506056,13.457365858949236,91.90371991247851,34.941763727120524,0,S6
8,70.42952391889514,10.94461643454921,90.71274298055941,30.172413793102304,0,S6
9,68.57884983439641,8.97737382584339,86.95652173912356,35.26448362720446,0,S6
10,65.76366945389964,11.236098529311075,79.84790874525419,31.722054380664087,0,S6
11,58.08018986583277,12.894508706221256,71.67235494881085,30.76923076922826,1,S6
12,59.97113421265055,10.918007655990696,72.16494845360057,31.746031746030067,1,S6
13,64.97233603616387,11.309170143560952,84.84848484849186,32.012195121952594,1,S6
14,63.21477858097768,11.543595865578265,75.94936708856737,32.63403263403695,1,S6
15,62.06661549030529,15.448152758644426,80.15267175576679,30.478955007258968,1,S6
16,64.56937903441589,9.50494266435245,83.16831683166144,31.890660592258254,1,S6
17,62.19798072733453,8.544136696256652,69.99999999999734,30.04291845493705,1,S6
18,62.70492296339936,12.762543060165823,79.39508506619042,32.4825986078919,1,S6
19,66.38371194529411,15.674594782089901,95.45454545455334,32.71028037383662,1,S6
20,73.5079855234593,13.08519495000678,87.6826722337795,33.41288782815944,1,S6
21,71.36343633893102,13.93328232942821,85.8895705521335,37.26708074534919,1,S6
22,74.28750411760448,11.305915448580885,86.95652173918087,39.810426540275095,1,S6
23,80.15296431712652,12.003799277660969,104.21836228289676,39.21568627451633,1,S6
24,82.51767772183074,12.966937468525419,99.76247030877695,45.11278195487426,1,S6
25,80.99712826319298,13.044491911987508,93.33333333337106,33.12302839117356,1,S6
26,81.75216958253178,5.324383683311052,90.32258064517718,72.16494845360057,1,S6
27,81.65567477018269,5.065201493479386,91.70305676860593,72.5388601036217,1,S6
28,71.6743233265694,10.144042689107431,87.49999999999669,40,1,S6
29,73.31530268421656,16.823400305222084,95.67198177679788,34.91271820448688,1,S6
30,75.19681650104627,8.936612297822114,96.55172413792296,65.72769953053646,1,S6
31,68.26417858305683,4.377684966838055,79.84790874523003,64.41717791411061,5,S6
32,74.59909634222369,6.790747656545841,93.54120267260086,65.01547987613317,0,S6
33,75.7001111336017,9.320244543572395,91.90371991247851,35.623409669214055,0,S6
34,71.47884706459907,5.1483272602519365,87.866108786649,65.21739130434267,0,S6
35,80.17470712966814,11.384264758179755,100.00000000001516,41.09589041095788,0,S6
36,82.19959842161114,10.830052298431946,95.67198177679788,43.12114989734364,0,S6
37,74.33340431695602,8.109174627906157,89.7435897436016,63.15789473682396,0,S6
38,77.8608700064873,9.468967141156337,95.89041095889176,36.87445127305136,0,S6
39,73.91751740394203,16.483686553816007,93.95973154359969,30.79178885630322,0,S6
40,72.21413789669027,11.203156626826784,88.79492600419384,33.43949044586002,0,S6
41,71.05022315602541,13.310546666464965,91.50326797381705,30.769230769226464,2,S6
42,72.56781668084533,18.861867953998903,103.70370370374562,30.10752688171886,2,S6
43,63.7230600380333,10.034735680620129,80.61420345486573,32.40740740740618,2,S6
44,65.46280914299211,11.972932474493655,88.05031446540914,31.41361256543994,2,S6
45,65.2858510004656,7.625993543170506,78.21229050278164,33.953112368631594,2,S6
46,61.65721592988735,12.593866067019931,85.36585365857478,31.914893617019423,2,S6
47,61.720412059934816,14.60438973156988,88.05031446540914,30.85966201322425,2,S6
48,64.49368365562378,13.23592101694344,84.67741935474493,31.65033911079033,2,S6
49,64.59266790335914,14.499348568069575,90.51724137928622,32.208588957055305,2,S6
50,60.68515905051037,16.45941784745185,86.77685950416223,31.273268801177977,2,S6
51,59.89519235640738,11.728422045908108,75.67567567564839,31.019202363369967,2,S6
52,62.265971508209965,8.849142959881451,76.22504537208555,30.346820809246243,0,S6
53,59.15108006518325,14.136363621051693,86.59793814433964,30.412744388129674,0,S6
54,61.70360357362412,13.072142084843156,92.10526315792339,30.0214438884942,0,S6
55,60.732365462419644,12.098629439407546,80,30.6345733041595,0,S6
56,63.46933503246595,10.328399569125708,88.2352941176093,31.770045385791626,6,S6
57,67.17480872293008,12.795272519267272,85.71428571430799,31.79409538228606,0,S6
58,62.41715978319569,10.139827570509551,74.33628318583352,31.650339110775146,0,S6
59,66.89324530938495,16.435117292468476,90.32258064511535,30.36876355748389,0,S6
60,60.763036852461234,9.539389004340949,77.06422018343737,30.545454545460608,0,S6
61,61.52042129004085,13.237126519126342,78.79924953091759,31.134173461824076,0,S6
62,56.97187780282489,15.807868641555233,76.64233576641675,30.6345733041595,0,S6
63,53.385692511185674,16.401084799405833,78.94736842102996,30.194104960454492,0,S6
64,62.78198830491083,18.156123464601443,92.5110132159339,30.042918454926788,0,S6
65,52.66357732880225,14.957495385657868,66.5610142630223,30.746705710102816,0,S6
66,55.095007094997555,17.357282869900434,85.36585365851954,30.612244897958615,0,S6
67,69.39762061651909,15.650474229579482,86.06557377044176,35.14644351465024,0,S6
68,62.04365165914056,2.648832372443973,67.3076923077241,56.52759084793241,0,S6
69,62.825700178964595,7.825345976212737,70.11686143571812,32.83815480843485,0,S6
70,65.88900752502265,4.156961819931732,74.60035523980952,60.08583690988094,0,S6
71,66.87548592440561,3.331379259916286,73.68421052631814,62.314540059323974,0,S6
72,65.25432923683591,12.574020161958396,84.16833667341174,30.996309963099215,0,S6
73,70.56229268857501,12.098071553235823,83.6653386454262,35.383319292328515,0,S6
74,60.978021896850265,10.420519430003747,69.88352745428269,32.30769230768779,0,S6
75,64.09506181303476,4.133683950543078,70.94594594595597,57.53424657537687,0,S6
76,63.91951444391751,8.87533694392247,73.68421052631814,32.5077399380826,4,S6
77,62.087838709125435,10.098051221692977,74.33628318583352,30.390738060784116,4,S6
78,65.12352848893427,6.687361138516384,76.78244972578615,56.52759084788397,4,S6
79,61.756018824008336,15.416649522653072,77.34806629832543,30.545454545460608,4,S6
80,66.48406418698822,13.466514738567659,92.92035398229191,34.39803439802917,4,S6
81,75.7539787545956,10.092352013317772,88.98305084750426,63.82978723406973,4,S6
0,76.14896771444215,12.34980135510001,94.17040358744423,35.653650254668925,0,S7
1,70.31845691904667,12.352250269154922,91.30434782608876,33.95311236863378,0,S7
2,69.36271972776655,11.017179546594328,86.59793814432898,32.208588957055305,1,S7
3,74.75058752908144,6.736963731551864,87.86610878660876,60.08583690987068,1,S7
4,71.67732753516839,8.813029239842079,84.84848484848504,38.11252268602488,1,S7
5,74.06308093327154,8.06722188728455,89.93576017130152,57.29877216916926,1,S7
6,72.4689503886749,6.2867500673640615,84.5070422535371,60.171919770772504,1,S7
7,68.42920665233676,5.577938122884381,83.00395256917552,59.322033898306174,1,S7
8,71.59264668309434,7.941532599126721,86.06557377049089,51.09489051094944,1,S7
9,65.90504612513368,3.89807343825367,76.50273224043703,55.26315789473668,1,S7
10,69.98296602703279,12.448319322475072,94.17040358744318,43.43329886245987,1,S7
11,69.60844513381895,8.397503563997615,88.05031446540914,41.74950298210522,1,S7
12,70.69670665480474,8.757680439008094,88.42105263157683,36.332179930795306,1,S7
13,74.10065366783542,7.83235474791209,86.2422997946591,36.71328671328617,1,S7
14,68.482790696477565,7.397282747518762,83.99999999999235,55.11811023622126,1,S7
15,69.9664788757923,7.460379793253616,82.6771653543578,34.341782502041546,1,S7
16,66.78517215588978,9.61180630321806,86.95652173912356,32.735775526108256,1,S7
17,73.6701000022072,10.524994753161051,90.32258064511535,30.021443888490783,1,S7
18,77.12092778126089,8.250220199103307,87.68267223380865,38.461538461545416,1,S7
19,66.37433791043229,4.263657374800777,76.08695652173624,58.41446453408205,1,S7
20,68.45925066710019,10.142677969820282,90.90909090917359,40.42348411934425,1,S7
21,77.43140021870408,14.957621549451014,99.29078014181685,33.1230283911694,1,S7
22,65.05776843316308,8.308057446611958,79.84790874520587,33.76205787781583,0,S7
23,62.85592602488118,9.6510020449922,90.7127429805906,31.366691560870876,0,S7
24,56.622534776847246,3.4264937874731167,64.91499227201761,47.5113122171999,0,S7
25,69.92362150355491,10.928009310123308,89.36170212765872,38.96103896103988,0,S7
26,58.148195261458106,4.9707364506233125,71.30730050931187,46.563192904647025,3,S7
27,59.72970419819239,3.313324144140856,68.51549755301164,53.36721728081704,3,S7
28,57.61007226484611,6.7446345610798515,68.73977086743157,30.950626381726092,3,S7
29,57.95903094811963,5.364876306408507,77.34806629832543,50.48076923077375,3,S7
30,58.525814620481256,4.077925635209968,66.98564593302669,50.72463768115262,3,S7
31,56.31543373035303,4.730921528725727,78.21229050280482,48.387096774193196,3,S7
32,79.78421413769316,11.881299608424957,101.20481927718384,47.72727272727667,3,S7
33,63.861380733072316,9.370950113942973,82.84023668638415,30.434782608692743,7,S7
34,60.12571835305895,5.7334151715795905,70.5882352941252,32.96703296703,0,S7
35,60.73102785966732,7.782901738010532,77.77777777780922,30.814380044021323,0,S7
36,57.5853652769884,4.84024530803833,70.94594594595597,49.99999999998863,0,S7
37,58.685449018241926,5.492813488566529,70.11686143571812,47.19101123594975,4,S7
38,59.394773231574256,6.2800448260263675,72.66435986160062,50.54151624549876,4,S7
39,61.94678522374324,7.310237967264473,80.45977011494561,49.763033175355126,4,S7
40,64.62605971146293,11.745521796037517,83.16831683168766,30.973451327430638,4,S7
41,63.8701613411881,12.506039444214439,85.02024291497882,31.507876969240332,4,S7
42,63.39810639816063,11.870287118770655,83.16831683168766,43.65904365904622,4,S7
43,61.93427631226679,11.021886271219174,79.84790874523003,32.110091743116094,4,S7
44,62.20489168252818,7.718432188990605,83.83233532931483,31.226765799252703,0,S7
45,77.31318153021523,14.13182396457515,98.59154929578013,37.004405286342426,0,S7
46,96.72124591576609,19.376106151636968,118.64406779656566,33.573141486817285,0,S7
47,82.92660325938796,28.991319783484755,120,36.906854130050895,0,S7
48,95.89131664952218,17.75394204078611,119.65811965797269,34.56790123456376,0,S7
49,104.62913127452265,13.686780688952224,119.65811965818973,44.3974630021268,0,S7
50,105.11884368663594,20.21607528624261,120,40.77669902912729,0,S7
51,94.58156891382194,21.91500434024547,120,32.03661327231535,0,S7
52,77.41413340298007,19.4223008823503,106.59898477160904,30.478955007262485,2,S7
53,76.39467740369922,19.57073850166115,107.41687979535044,31.507876969240332,2,S7
54,69.58006473384984,19.30894558869817,93.95973154359969,30.10752688171886,2,S7
55,66.55898829551184,13.847696269180695,93.33333333337106,30.70175438596732,2,S7
56,82.54489026851257,29.859936285004366,117.97752808987438,31.34328358208402,2,S7
57,96.52387234643594,22.740724926011794,118.30985915495383,33.76205787781583,2,S7
58,80.40079275778427,21.11021124108223,112.60053619301522,31.019202363362673,2,S7
59,83.04833405791065,19.191556044683818,105.00000000002387,30.58994901674856,2,S7
60,77.41602244825818,17.561265403397556,104.99999999994031,34.912718204496116,2,S7
61,74.84540355493452,23.608265273200907,110.52631578960066,30.6345733041595,2,S7
62,66.06998406342043,15.696754318876343,101.94174757281823,30.859662013245902,2,S7
63,66.12677707789977,9.010289802410826,85.53971486761964,33.254156769600705,0,S7
64,74.80973730667,12.324327630366302,94.59459459464188,32.23330775134593,0,S7
65,72.9491591249473,9.37449110508539,89.7435897436016,32.889584964741296,0,S7
66,72.69511099410019,17.467699824721006,104.47761194034625,32.11009174312391,0,S7
67,66.28115410979478,9.035652120877845,84.5070422535168,50.48076923077375,0,S7
68,65.87554558518819,7.447011133359565,82.03124999992889,31.460674157311086,0,S7
69,65.85774962873666,8.847482631153875,90.51724137928622,30.58994901674856,0,S7
70,62.8265277163259,5.5909706958587115,78.35820895522866,51.219512195111726,0,S7
71,70.98687842343783,10.418855794248827,90.51724137928622,44.96788008566992,0,S7
72,63.76117331195643,7.537729409467228,85.0202429150336,31.53153153153222,0,S7
73,70.11270095251791,8.54535420239834,83.8323353293681,37.004405286342426,0,S7
74,68.2932826936987,6.869405514883026,81.71206225680413,37.97468354430555,0,S7
75,74.43127616569788,11.443668601258265,99.76247030885239,43.47826086956178,0,S7
76,75.24322408034976,16.386444052524155,101.94174757281823,47.032474804058566,0,S7
77,58.93111142205857,7.788247323024179,82.5147347740497,47.56511891278298,0,S7
78,59.438834320487906,10.25340024110202,82.19178082196696,44.776119402980214,4,S7
79,63.71073652095395,11.686445456401982,85.36585365851954,46.92737430169124,4,S7
80,62.6387574789852,11.483332271167015,86.59793814433964,40.54054054052759,4,S7
81,67.03498959418422,12.892619412658798,86.95652173906625,49.58677685950264,4,S7
82,65.53170721487378,11.820883388198158,87.68267223383778,41.05571847506776,4,S7
83,75.06406280141171,12.274774085052982,91.7030567685422,38.11252268604277,4,S7
84,64.40003007455724,8.432941835771315,79.24528301887881,32.8125000000042,4,S7
85,75.18098080727128,18.52067234412642,99.29078014185421,31.134173461824076,0,S7
86,66.6657444470531,7.165320206777712,73.42657342662854,59.15492957747691,0,S7
0,76.86216360251909,15.055547218774748,97.44779582366633,35.958904109589106,0,S8
1,67.28801399204639,9.637285466994713,80.45977011494254,32.684824902723676,0,S8
2,65.64719312759551,9.443377313406366,86.7768595041337,36.6172624237135,0,S8
3,64.73881011932752,5.617266346219059,72.16494845360552,32.76131045241855,1,S8
4,61.19205173410316,11.011796719321268,78.35820895522576,31.91489361702039,1,S8
5,62.75303135469232,12.311935179598459,74.46808510638542,32.91536050156786,1,S8
6,65.14555433066069,10.921179597984,73.94366197183163,34.090909090909264,1,S8
7,69.12982913403113,9.324550127059895,85.88957055214748,34.56790123456829,1,S8
8,68.14902407460337,10.715125195373824,86.95652173912356,33.65384615384703,1,S8
9,69.40453862046516,9.714044262804563,83.6653386454262,33.044846577497644,1,S8
10,73.01258817136014,7.557073276666943,85.02024291497882,35.353535353534014,1,S8
11,65.90868135530563,11.307696348202922,87.31808731807799,31.96347031963446,1,S8
12,67.37194229033612,7.853914812250558,79.69639468689698,34.62489694971147,1,S8
13,68.10154125455435,11.446038022552921,79.39508506615458,33.07086614173276,1,S8
14,75.25183915559913,7.868198432885857,93.95973154363314,38.49679193400521,1,S8
15,74.83134999887045,12.493956740327208,97.90209790209873,34.91271820448457,1,S8
16,74.4685297648137,7.574325171065917,90.12875536481627,39.28905519176823,1,S8
17,64.37193297382079,13.483465135861495,82.35294117646104,34.06326034063406,1,S8
18,69.38967854592217,9.387719199393032,78.21229050280482,34.341782502050485,1,S8
19,68.57289384113992,10.211865502591449,79.84790874525419,34.739454094294345,1,S8
20,66.56834696669311,12.10506377822468,77.63401109056531,34.4544708777608,1,S8
21,68.00324540249699,9.679441443853047,78.65168539324958,35.5932203389777,1,S8
22,79.00090022990761,12.083488850070474,95.02262443438269,34.82587064675911,1,S8
23,73.76239271296326,12.220221434632135,90.51724137928622,39.32584269663065,5,S8
24,67.54438234330144,6.321380965849292,81.2379110251618,36.02058319039356,0,S8
25,69.54603274161903,9.464685669918444,92.51101321590147,38.74538745387402,0,S8
26,71.06259868142672,15.710890902855088,99.76247030881467,32.43243243243004,0,S8
27,64.76565142968758,13.505006015339102,93.12638580929405,32.786885245902944,0,S8
28,67.58423702160057,13.263530440405388,96.77419354836864,31.602708803609122,3,S8
29,69.53725000650996,10.75846209976335,98.13084112144904,40.501446480226534,3,S8
30,69.14852860955186,11.04512086539819,92.51101321590147,34.20195439739358,3,S8
31,68.27600742218267,15.317200977183438,99.52606635071025,33.51955307262638,3,S8
32,69.7643024165846,9.454492781652919,85.53971486759191,31.818181818180612,3,S8
33,71.24662395025665,13.096706577811382,93.54120267266718,36.175710594316975,3,S8
34,77.07210823855095,10.888806107974688,98.8235294117224,31.67420814479803,0,S8
35,73.66233823192277,11.616370727010926,89.17197452230091,33.07086614174105,7,S8
36,69.71815272943985,9.865597768253911,89.17197452230091,33.573141486808744,0,S8
37,71.64346192537188,13.286596963423014,97.22222222221853,30.456852791881268,0,S8
38,60.14446989539257,9.238522766066614,78.79924953096464,33.68083400160562,0,S8
39,63.57202116867528,10.01579235207237,81.71206225680413,30.814380044021323,4,S8
40,66.72742070348399,9.623145623956054,87.866108786649,40.856031128402066,4,S8
41,66.59123111168314,10.666306886363891,83.00395256915594,36.363636363634356,4,S8
42,65.45373113608859,12.413573231198018,87.68267223383778,33.573141486808744,4,S8
43,66.07054704086171,9.370134301175396,83.33333333330386,35.029190992495714,4,S8
44,74.6110433555373,12.954258095062828,97.67441860462637,33.38632750397717,4,S8
45,72.37480264182344,7.4423068008340065,87.31808731806355,38.391224862881906,4,S8
46,77.66699536832586,9.914204641276484,94.38202247193325,31.602708803612906,0,S8
47,77.16021374739128,13.96539874836743,96.10983981694604,32.86384976526004,0,S8
48,80.9007776943713,14.104402623663688,98.8235294117224,30.612244897958615,0,S8
49,85.21762132917162,16.406677500328694,118.64406779667235,38.638454461820295,0,S8
50,79.48985891678751,13.318680603735759,101.20481927710621,31.602708803612906,0,S8
